ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;MATÉRIA PRIMA;PROCESSADO
2008;MAR;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2008;FEV;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2008;JAN;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2008;ABR;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2008;JUL;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2008;JUN;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2008;MAI;SÃO PAULO;SSOIL;PETRÓLEO NACIONAL;0
2008;JUL;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2008;SET;AMAZONAS;REMAN;OUTRAS CARGAS;464
2008;AGO;AMAZONAS;REMAN;OUTRAS CARGAS;840
2008;JUL;AMAZONAS;REMAN;OUTRAS CARGAS;1254
2008;OUT;AMAZONAS;REMAN;OUTRAS CARGAS;906
2008;JAN;SÃO PAULO;RECAP;OUTRAS CARGAS;103
2008;DEZ;AMAZONAS;REMAN;OUTRAS CARGAS;1369
2008;NOV;AMAZONAS;REMAN;OUTRAS CARGAS;1024
2008;FEV;AMAZONAS;REMAN;OUTRAS CARGAS;848
2008;JAN;AMAZONAS;REMAN;OUTRAS CARGAS;471
2008;DEZ;SÃO PAULO;REPLAN;OUTRAS CARGAS;12623
2008;MAR;AMAZONAS;REMAN;OUTRAS CARGAS;520
2008;JUN;AMAZONAS;REMAN;OUTRAS CARGAS;2015
2008;MAI;AMAZONAS;REMAN;OUTRAS CARGAS;1501
2008;ABR;AMAZONAS;REMAN;OUTRAS CARGAS;480
2008;FEV;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2008;JAN;PARANÁ;REPAR;OUTRAS CARGAS;17464
2008;DEZ;SÃO PAULO;RECAP;OUTRAS CARGAS;2949
2008;NOV;SÃO PAULO;RECAP;OUTRAS CARGAS;345
2008;FEV;PARANÁ;REPAR;OUTRAS CARGAS;12786
2008;MAI;PARANÁ;REPAR;OUTRAS CARGAS;14089
2008;ABR;PARANÁ;REPAR;OUTRAS CARGAS;15205
2008;MAR;PARANÁ;REPAR;OUTRAS CARGAS;3035
2008;MAI;SÃO PAULO;RECAP;OUTRAS CARGAS;363
2008;ABR;SÃO PAULO;RECAP;OUTRAS CARGAS;241
2008;MAR;SÃO PAULO;RECAP;OUTRAS CARGAS;1085
2008;JUN;SÃO PAULO;RECAP;OUTRAS CARGAS;2860
2008;OUT;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2008;SET;SÃO PAULO;RECAP;OUTRAS CARGAS;0
2008;JUL;SÃO PAULO;RECAP;OUTRAS CARGAS;3841
2008;NOV;SÃO PAULO;REPLAN;OUTRAS CARGAS;36323
2008;MAR;CEARÁ;LUBNOR;OUTRAS CARGAS;0
2008;FEV;CEARÁ;LUBNOR;OUTRAS CARGAS;288
2008;JAN;CEARÁ;LUBNOR;OUTRAS CARGAS;2
2008;ABR;CEARÁ;LUBNOR;OUTRAS CARGAS;0
2008;JUL;CEARÁ;LUBNOR;OUTRAS CARGAS;193
2008;JUN;CEARÁ;LUBNOR;OUTRAS CARGAS;174
2008;MAI;CEARÁ;LUBNOR;OUTRAS CARGAS;201
2008;AGO;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;23020
2008;JUL;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;26884
2008;JUN;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;18636
2008;SET;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;7617
2008;DEZ;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;7572
2008;NOV;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;32291
2008;OUT;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;27259
2008;AGO;CEARÁ;LUBNOR;OUTRAS CARGAS;7
2008;JUN;SÃO PAULO;REPLAN;OUTRAS CARGAS;38823
2008;MAI;SÃO PAULO;REPLAN;OUTRAS CARGAS;30697
2008;ABR;SÃO PAULO;REPLAN;OUTRAS CARGAS;25932
2008;JUL;SÃO PAULO;REPLAN;OUTRAS CARGAS;43279
2008;OUT;SÃO PAULO;REPLAN;OUTRAS CARGAS;36046
2008;SET;SÃO PAULO;REPLAN;OUTRAS CARGAS;5564
2008;AGO;SÃO PAULO;REPLAN;OUTRAS CARGAS;32933
2008;NOV;CEARÁ;LUBNOR;OUTRAS CARGAS;0
2008;OUT;CEARÁ;LUBNOR;OUTRAS CARGAS;0
2008;SET;CEARÁ;LUBNOR;OUTRAS CARGAS;0
2008;DEZ;CEARÁ;LUBNOR;OUTRAS CARGAS;61
2008;MAR;SÃO PAULO;REPLAN;OUTRAS CARGAS;33808
2008;FEV;SÃO PAULO;REPLAN;OUTRAS CARGAS;6512
2008;JAN;SÃO PAULO;REPLAN;OUTRAS CARGAS;4789
2008;SET;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;AGO;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;JUL;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;OUT;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;JAN;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;DEZ;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;NOV;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;FEV;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;JAN;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;DEZ;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;MAR;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;JUN;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;MAI;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;ABR;PERNAMBUCO;RNEST;OUTRAS CARGAS;0
2008;FEV;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;DEZ;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;NOV;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;OUT;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;MAI;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;ABR;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;MAR;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;JUN;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;SET;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;AGO;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;JUL;RIO DE JANEIRO;MANGUINHOS;OUTRAS CARGAS;0
2008;NOV;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;MAR;SÃO PAULO;REVAP;OUTRAS CARGAS;25303
2008;FEV;SÃO PAULO;REVAP;OUTRAS CARGAS;601
2008;JAN;SÃO PAULO;REVAP;OUTRAS CARGAS;28692
2008;ABR;SÃO PAULO;REVAP;OUTRAS CARGAS;17386
2008;JUL;SÃO PAULO;REVAP;OUTRAS CARGAS;51826
2008;JUN;SÃO PAULO;REVAP;OUTRAS CARGAS;46464
2008;MAI;SÃO PAULO;REVAP;OUTRAS CARGAS;33500
2008;AGO;PARANÁ;REPAR;OUTRAS CARGAS;6209
2008;JUL;PARANÁ;REPAR;OUTRAS CARGAS;4992
2008;JUN;PARANÁ;REPAR;OUTRAS CARGAS;16374
2008;SET;PARANÁ;REPAR;OUTRAS CARGAS;17733
2008;DEZ;PARANÁ;REPAR;OUTRAS CARGAS;0
2008;NOV;PARANÁ;REPAR;OUTRAS CARGAS;3673
2008;OUT;PARANÁ;REPAR;OUTRAS CARGAS;11421
2008;AGO;SÃO PAULO;REVAP;OUTRAS CARGAS;14739
2008;JUN;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;MAI;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;ABR;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;JUL;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;OUT;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;SET;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;AGO;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;NOV;SÃO PAULO;REVAP;OUTRAS CARGAS;23353
2008;OUT;SÃO PAULO;REVAP;OUTRAS CARGAS;2584
2008;SET;SÃO PAULO;REVAP;OUTRAS CARGAS;27274
2008;DEZ;SÃO PAULO;REVAP;OUTRAS CARGAS;25915
2008;MAR;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;FEV;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;JAN;RIO GRANDE DO NORTE;RPCC;OUTRAS CARGAS;0
2008;NOV;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2008;OUT;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2008;SET;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2008;DEZ;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2008;MAR;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;FEV;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;JAN;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;ABR;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;2
2008;MAR;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;12784
2008;FEV;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;9554
2008;MAI;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;3992
2008;AGO;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2008;JUL;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;0
2008;JUN;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;920
2008;ABR;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;FEV;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;JAN;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;DEZ;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;MAR;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;JUN;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;MAI;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;ABR;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;JUL;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;JUN;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;MAI;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;AGO;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;NOV;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;OUT;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;SET;BAHIA;DAX OIL;PETRÓLEO IMPORTADO;0
2008;JAN;SÃO PAULO;UNIVEN;PETRÓLEO IMPORTADO;1462
2008;MAI;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;ABR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;MAR;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;JUN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;SET;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;AGO;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;JUL;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;OUT;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2008;SET;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2008;AGO;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2008;NOV;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2008;FEV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;JAN;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;DEZ;PERNAMBUCO;RNEST;PETRÓLEO IMPORTADO;0
2008;OUT;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;0
2008;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;10205
2008;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;27169
2008;SET;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;0
2008;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;0
2008;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;0
2008;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;0
2008;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;73040
2008;DEZ;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;NOV;RIO DE JANEIRO;MANGUINHOS;PETRÓLEO IMPORTADO;0
2008;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;66070
2008;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;0
2008;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;21719
2008;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;PETRÓLEO IMPORTADO;67268
2008;OUT;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;23557
2008;SET;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;13118
2008;AGO;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;18080
2008;NOV;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;21284
2008;FEV;MINAS GERAIS;REGAP;OUTRAS CARGAS;11988
2008;JAN;MINAS GERAIS;REGAP;OUTRAS CARGAS;14160
2008;DEZ;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;47392
2008;MAR;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;10271
2008;FEV;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;14664
2008;JAN;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;35357
2008;ABR;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;9350
2008;JUL;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;43949
2008;JUN;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;24600
2008;MAI;RIO DE JANEIRO;REDUC;OUTRAS CARGAS;42520
2008;MAR;MINAS GERAIS;REGAP;OUTRAS CARGAS;9186
2008;JAN;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;30930
2008;DEZ;MINAS GERAIS;REGAP;OUTRAS CARGAS;8870
2008;NOV;MINAS GERAIS;REGAP;OUTRAS CARGAS;29255
2008;FEV;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;7445
2008;MAI;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;16822
2008;ABR;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;31390
2008;MAR;RIO GRANDE DO SUL;REFAP;OUTRAS CARGAS;15012
2008;JUN;MINAS GERAIS;REGAP;OUTRAS CARGAS;18375
2008;MAI;MINAS GERAIS;REGAP;OUTRAS CARGAS;19499
2008;ABR;MINAS GERAIS;REGAP;OUTRAS CARGAS;9036
2008;JUL;MINAS GERAIS;REGAP;OUTRAS CARGAS;23854
2008;OUT;MINAS GERAIS;REGAP;OUTRAS CARGAS;13566
2008;SET;MINAS GERAIS;REGAP;OUTRAS CARGAS;24417
2008;AGO;MINAS GERAIS;REGAP;OUTRAS CARGAS;34827
2008;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;29220
2008;ABR;SÃO PAULO;RPBC;OUTRAS CARGAS;1796
2008;MAR;SÃO PAULO;RPBC;OUTRAS CARGAS;4389
2008;FEV;SÃO PAULO;RPBC;OUTRAS CARGAS;2219
2008;MAI;SÃO PAULO;RPBC;OUTRAS CARGAS;3422
2008;AGO;SÃO PAULO;RPBC;OUTRAS CARGAS;3173
2008;JUL;SÃO PAULO;RPBC;OUTRAS CARGAS;2810
2008;JUN;SÃO PAULO;RPBC;OUTRAS CARGAS;5275
2008;SET;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;AGO;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;JUL;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;OUT;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;JAN;SÃO PAULO;RPBC;OUTRAS CARGAS;3108
2008;DEZ;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;NOV;SÃO PAULO;SSOIL;PETRÓLEO IMPORTADO;0
2008;SET;SÃO PAULO;RPBC;OUTRAS CARGAS;94
2008;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;22919
2008;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;64888
2008;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;79374
2008;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;34269
2008;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;22746
2008;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;28768
2008;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;31258
2008;DEZ;SÃO PAULO;RPBC;OUTRAS CARGAS;0
2008;NOV;SÃO PAULO;RPBC;OUTRAS CARGAS;0
2008;OUT;SÃO PAULO;RPBC;OUTRAS CARGAS;0
2008;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;30180
2008;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;23004
2008;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;27369
2008;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);OUTRAS CARGAS;10105
2008;OUT;SÃO PAULO;REVAP;PETRÓLEO NACIONAL;68489
2008;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1195709
2008;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1208485
2008;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1237430
2008;NOV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;725431
2008;DEZ;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;729835
2008;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1018385
2008;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1236968
2008;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1062603
2008;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1244765
2008;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1169922
2008;OUT;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;711324
2008;MAR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;711973
2008;ABR;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;707253
2008;FEV;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;630565
2008;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;JAN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;795482
2008;AGO;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;755325
2008;SET;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;699154
2008;JUL;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;753120
2008;MAI;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;743286
2008;JUN;SÃO PAULO;RPBC;PETRÓLEO NACIONAL;717996
2008;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1175795
2008;DEZ;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;555630
2008;JAN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;697219
2008;NOV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;550373
2008;SET;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;563530
2008;OUT;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;633131
2008;MAI;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;598243
2008;JUN;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;653365
2008;ABR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;635812
2008;FEV;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;674740
2008;MAR;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;722089
2008;AGO;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;625231
2008;JAN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;631677
2008;FEV;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;587756
2008;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1148240
2008;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1067736
2008;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);PETRÓLEO NACIONAL;1173303
2008;JUN;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;593867
2008;JUL;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;594165
2008;MAI;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;515521
2008;MAR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;600641
2008;ABR;RIO DE JANEIRO;REDUC;PETRÓLEO NACIONAL;559865
2008;NOV;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;OUT;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;DEZ;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;FEV;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;JAN;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;JUN;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;MAI;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;JUL;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;SET;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;AGO;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;MAR;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;OUT;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;SET;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;NOV;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;FEV;AMAZONAS;REMAN;PETRÓLEO IMPORTADO;0
2008;DEZ;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;MAI;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;ABR;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;JUN;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;AGO;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;JUL;SÃO PAULO;SSOIL;OUTRAS CARGAS;0
2008;ABR;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;JAN;SÃO PAULO;UNIVEN;OUTRAS CARGAS;9690
2008;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;FEV;SÃO PAULO;UNIVEN;OUTRAS CARGAS;8358
2008;ABR;SÃO PAULO;UNIVEN;OUTRAS CARGAS;10420
2008;MAR;SÃO PAULO;UNIVEN;OUTRAS CARGAS;8287
2008;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;15673
2008;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;2137
2008;SET;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;13179
2008;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;OUTRAS CARGAS;0
2008;MAI;SÃO PAULO;UNIVEN;OUTRAS CARGAS;8913
2008;DEZ;SÃO PAULO;UNIVEN;OUTRAS CARGAS;3926
2008;NOV;SÃO PAULO;UNIVEN;OUTRAS CARGAS;1834
2008;JAN;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;MAR;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;FEV;BAHIA;DAX OIL;OUTRAS CARGAS;0
2008;JUL;SÃO PAULO;UNIVEN;OUTRAS CARGAS;6041
2008;JUN;SÃO PAULO;UNIVEN;OUTRAS CARGAS;6625
2008;AGO;SÃO PAULO;UNIVEN;OUTRAS CARGAS;4579
2008;OUT;SÃO PAULO;UNIVEN;OUTRAS CARGAS;2479
2008;SET;SÃO PAULO;UNIVEN;OUTRAS CARGAS;1796
2008;JUL;MINAS GERAIS;REGAP;PETRÓLEO NACIONAL;678909
2008;MAI;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;183560
2008;JUN;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;187580
2008;ABR;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;135571
2008;FEV;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;145201
2008;MAR;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;164910
2008;OUT;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;178421
2008;NOV;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;146592
2008;SET;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;127683
2008;JUL;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;132247
2008;AGO;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;143021
2008;JAN;SÃO PAULO;RECAP;PETRÓLEO NACIONAL;173097
2008;JUN;AMAZONAS;REMAN;PETRÓLEO NACIONAL;184148
2008;JUL;AMAZONAS;REMAN;PETRÓLEO NACIONAL;187984
2008;MAI;AMAZONAS;REMAN;PETRÓLEO NACIONAL;195737
2008;MAR;AMAZONAS;REMAN;PETRÓLEO NACIONAL;194409
2008;ABR;AMAZONAS;REMAN;PETRÓLEO NACIONAL;192178
2008;NOV;AMAZONAS;REMAN;PETRÓLEO NACIONAL;195210
2008;DEZ;AMAZONAS;REMAN;PETRÓLEO NACIONAL;191184
2008;OUT;AMAZONAS;REMAN;PETRÓLEO NACIONAL;201683
